TimeSlot;Immagine;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_Applicati
08:00;immagine9.jpeg;plain;0.010721;230.0;2.5751388;0.0082261378;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.010721;230.0;2.551607;0.0081509668;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.010721;230.0;2.5639837;0.0081905035;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;plain;0.012629;230.0;2.558052;0.008171555;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.012629;230.0;2.5841848;0.0082550348;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.012629;230.0;2.5403523;0.0081150143;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;plain;0.014536;230.0;2.5276509;0.0080744404;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.014536;230.0;2.5130041;0.008027652;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.014536;230.0;2.5217805;0.0080556877;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;plain;0.016443;230.0;2.5399426;0.0081137055;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.016443;230.0;2.5818548;0.0082475917;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.016443;230.0;2.5263079;0.0080701502;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;plain;0.01835;230.0;2.5218162;0.0080558017;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.01835;230.0;2.6156535;0.0083555598;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.01835;230.0;2.5465984;0.0081349671;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;plain;0.005;230.0;3.0293493;0.009677088;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.005;230.0;3.0582421;0.0097693845;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;0.005;230.0;0.0574628;0.0001835617;3;resolution,saturation,blur
08:00;immagine10.jpeg;plain;0.006907;230.0;3.0010815;0.0095867881;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.006907;230.0;3.0115679;0.0096202863;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;0.006907;230.0;0.0592325;0.0001892149;3;resolution,saturation,blur
08:00;immagine10.jpeg;plain;0.008814;230.0;3.0253715;0.0096643812;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.008814;230.0;3.0158369;0.0096339234;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;0.008814;230.0;3.0289615;0.0096758492;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;plain;0.010721;230.0;3.0212678;0.0096512721;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.010721;230.0;3.0124808;0.0096232026;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;0.010721;230.0;3.0312287;0.0096830917;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;plain;0.012629;230.0;3.0150509;0.0096314126;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.012629;230.0;3.0058962;0.0096021684;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;0.012629;230.0;3.006062;0.0096026981;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;plain;0.014536;230.0;3.0184831;0.0096423766;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.014536;230.0;3.0051125;0.0095996649;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;ca_pattern;0.014536;230.0;3.0269121;0.0096693025;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;plain;0.016443;230.0;2.9991619;0.0095806561;4;resolution,saturation,blur,relighting
08:00;immagine10.jpeg;pattern_standard;0.016443;230.0;3.0267324;0.0096687285;4;resolution,saturation,blur,relighting
